CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-Y WEIGHT
0.277 19.59 17.891 17.282 20.4465298 20.90021017 1.0
0.519 23.732 21.89 20.746 17.44891126 21.17094915 1.0
0.852 26.05 23.335 22.065 19.23200433 21.99660122 1.0
0.501 22.179 20.324 19.248 19.08120245 22.34285843 1.0
0.629 22.329 20.412 19.014 18.51706592 21.03684917 1.0
0.724 22.662 20.554 19.013 19.80106176 20.46363488 1.0
0.165 16.073 14.768 14.29 19.92509824 20.96623478 1.0
0.558 21.777 19.936 18.687 20.5902744 19.20762187 1.0
0.119 15.953 14.823 14.417 17.49073813 20.88935107 1.0
0.336 18.863 16.935 16.282 20.67984017 20.08186102 1.0
0.788 25.182 22.759 21.371 19.35114475 19.92145092 1.0
0.745 23.162 20.946 19.448 19.36325472 21.61719544 1.0
0.43 20.324 18.404 17.599 19.50339724 22.12262751 1.0
0.392 20.046 18.094 17.384 19.12731156 21.90921543 1.0
0.344 20.371 18.424 17.767 20.13143012 20.04591644 1.0
0.644 21.206 19.271 17.833 18.65032916 21.42511354 1.0
0.489 21.734 19.863 18.833 19.60873352 20.31175693 1.0
0.552 22.457 20.616 19.381 18.69839927 19.25510344 1.0
0.379 19.765 17.804 17.119 19.00397426 23.04749113 1.0
0.31 17.827 15.996 15.358 19.85779868 21.30900913 1.0
0.402 20.394 18.45 17.719 20.51498025 21.72148739 1.0
0.95 25.434 22.664 21.408 20.28296288 20.63922447 1.0
0.132 17.579 16.405 15.978 19.56741791 21.02424796 1.0
0.432 20.064 18.146 17.336 20.48169354 22.90607459 1.0
0.431 21.058 19.139 18.332 19.5063644 20.82077548 1.0
0.332 19.653 17.736 17.085 18.62763885 21.54071647 1.0
0.673 21.641 19.687 18.173 19.09534061 20.55662922 1.0
0.75 22.672 20.434 18.947 18.55990246 21.26333439 1.0
0.366 19.098 17.132 16.464 19.32397482 19.06120582 1.0
0.549 21.009 19.168 17.941 20.23851724 19.51070992 1.0
0.638 23.891 21.962 20.541 18.35603715 20.39985033 1.0
0.229 18.497 16.935 16.377 18.62233855 20.8434603 1.0
0.16 17.664 16.378 15.906 18.59819642 22.26290595 1.0
0.308 19.814 17.995 17.359 17.66661149 21.13973028 1.0
0.157 16.889 15.616 15.149 19.4186323 22.51892251 1.0
0.282 19.88 18.165 17.55 20.19555865 20.05762627 1.0
0.422 21.758 19.831 19.052 20.69031206 21.99718869 1.0
0.335 19.692 17.765 17.112 19.29647933 22.23158885 1.0
0.12 15.729 14.598 14.191 21.77569429 22.17108706 1.0
0.155 16.527 15.262 14.798 20.24611175 21.40196303 1.0
0.286 19.068 17.339 16.719 19.884499 21.10687528 1.0
0.112 16.501 15.395 14.999 21.24089792 21.39641592 1.0
0.232 19.236 17.665 17.103 19.94382091 20.65037426 1.0
0.991 26.045 23.209 21.956 21.1369753 21.51889095 1.0
0.121 15.519 14.383 13.973 18.10061571 20.89465875 1.0
0.624 22.175 20.265 18.878 20.62378968 20.03222688 1.0
0.518 20.164 18.321 17.181 18.48884907 21.72264759 1.0
0.37 19.804 17.838 17.166 20.64261893 20.06308604 1.0
0.642 23.222 21.289 19.856 19.77960385 21.54477703 1.0
0.652 24.053 22.112 20.654 19.12721228 19.62522363 1.0
0.502 20.499 18.645 17.565 20.50908313 20.05202038 1.0
0.268 20.063 18.392 17.794 19.03920444 22.93879087 1.0
0.308 19.762 17.941 17.305 20.74236137 21.224616 1.0
0.63 23.047 21.128 19.727 18.7619836 21.29209451 1.0
0.609 21.473 19.588 18.236 19.43445087 21.72276654 1.0
0.04 14.847 13.918 13.587 20.38423062 22.20573998 1.0
0.557 22.227 20.386 19.138 20.04428665 21.90595186 1.0
0.511 21.496 19.65 18.536 20.52314364 20.39927922 1.0
0.42 19.943 18.015 17.242 19.99561648 21.7858092 1.0
0.243 19.264 17.659 17.086 20.35840043 21.58570757 1.0
0.302 18.938 17.143 16.51 17.22357169 20.56110396 1.0
0.381 20.029 18.069 17.381 20.50611609 22.22830935 1.0
0.386 21.51 19.553 18.856 20.36263643 20.29540056 1.0
0.67 23.057 21.106 19.6 20.38719978 20.3176374 1.0
0.566 23.121 21.279 20.009 18.7108429 19.95015152 1.0
0.525 21.734 19.893 18.73 18.93101579 21.07384531 1.0
0.518 20.39 18.547 17.406 19.65861462 20.46274844 1.0
0.229 19.87 18.306 17.748 19.12822383 18.76844245 1.0
0.323 20.538 18.654 18.008 18.97980007 19.83402979 1.0
0.498 21.383 19.525 18.46 20.68656338 21.30453143 1.0
0.247 18.6 16.985 16.41 20.44771192 19.08141139 1.0
0.499 21.504 19.647 18.577 20.00489779 20.88288739 1.0
0.256 18.96 17.32 16.737 19.53957018 21.19659288 1.0
0.809 24.143 21.617 20.28 19.70042462 20.65615551 1.0
0.406 21.686 19.745 19.006 20.49897705 20.45860195 1.0
0.691 22.267 20.285 18.741 21.89012391 19.83945331 1.0
0.343 20.876 18.932 18.276 18.40183927 19.51094509 1.0
0.715 23.591 21.524 19.974 19.48527845 20.74269424 1.0
0.255 20.264 18.626 18.044 19.86243714 21.54025099 1.0
0.391 20.297 18.343 17.636 19.86169664 20.12608265 1.0
0.443 19.951 18.04 17.191 20.66291422 20.29249529 1.0
0.375 19.512 17.548 16.87 19.66368184 22.49452594 1.0
0.232 19.426 17.855 17.294 19.20543655 21.55239971 1.0
0.545 22.26 20.419 19.201 19.83071692 20.38299828 1.0
0.565 22.335 20.493 19.227 20.90202855 20.15420414 1.0
0.351 20.167 18.209 17.549 20.40339348 21.31887024 1.0
0.131 16.667 15.499 15.076 19.25838572 19.99308334 1.0
0.415 20.707 18.774 18.014 18.83243257 21.26245645 1.0
0.507 22.664 20.815 19.717 21.61984359 19.56287738 1.0
0.367 19.471 17.504 16.835 20.07894214 21.28771519 1.0
0.378 21.375 19.413 18.729 18.98676419 21.51476284 1.0
0.13 15.618 14.451 14.028 19.97702155 21.57453154 1.0
0.701 21.364 19.352 17.799 18.84495015 20.95937729 1.0
0.582 21.113 19.261 17.961 19.24913315 20.12314427 1.0
0.27 19.712 18.034 17.434 20.62385666 21.50354816 1.0
0.343 19.939 17.995 17.339 19.94330801 21.44439657 1.0
0.594 23.726 21.863 20.541 19.71777575 21.24186667 1.0
0.303 19.345 17.546 16.913 19.64397537 20.24299088 1.0
0.281 20.444 18.731 18.117 20.42572714 20.0297251 1.0
0.495 19.899 18.037 16.983 20.98564405 22.70978099 1.0
0.377 20.573 18.611 17.928 18.35474499 20.13513929 1.0
0.475 20.495 18.606 17.63 20.38574778 21.40136589 1.0
0.272 19.48 17.798 17.196 19.80359371 23.02077158 1.0
0.456 20.766 18.86 17.964 20.65528553 21.02807877 1.0
0.478 21.93 20.044 19.056 18.65117475 20.32837352 1.0
0.333 21.176 19.256 18.605 19.20631429 20.5482556 1.0
0.119 17.136 16.008 15.603 19.04776049 22.5036735 1.0
0.034 15.127 14.209 13.882 20.34877077 19.47692867 1.0
0.595 22.418 20.553 19.23 19.34802085 19.95787957 1.0
0.255 18.673 17.035 16.452 22.0127797 21.14797915 1.0
0.416 20.043 18.112 17.349 21.84980395 20.65020549 1.0
0.421 20.648 18.721 17.944 21.40236015 20.44650508 1.0
0.719 22.999 20.913 19.367 19.13799723 19.67624136 1.0
0.724 23.951 21.844 20.302 19.08611521 21.13280368 1.0
0.501 20.834 18.979 17.904 18.83972912 21.98628679 1.0
0.789 23.332 20.907 19.52 17.76762137 19.4972348 1.0
0.455 20.988 19.083 18.19 18.66680582 19.41432155 1.0
0.275 18.845 17.153 16.547 17.82661066 21.10613901 1.0
0.464 21.66 19.76 18.829 17.48273035 18.74207704 1.0
0.154 18.404 17.143 16.68 17.92944764 21.95197067 1.0
0.305 19.61 17.803 17.168 20.24196655 21.26057195 1.0
0.474 21.596 19.705 18.732 20.86541909 19.69125499 1.0
0.437 20.263 18.348 17.52 18.95609655 21.53942804 1.0
0.56 21.963 20.122 18.866 20.46540808 20.15913643 1.0
0.306 19.999 18.187 17.553 20.13097673 21.52974825 1.0
0.196 18.746 17.304 16.786 19.25693013 21.61098833 1.0
0.944 25.886 23.116 21.854 19.84369194 20.69608742 1.0
0.379 21.051 19.09 18.405 19.76838462 18.6162115 1.0
0.361 20.361 18.395 17.73 19.79730337 20.08100709 1.0
0.307 20.314 18.499 17.864 19.19110277 20.33502407 1.0
0.601 22.014 20.141 18.805 18.59810755 21.48583307 1.0
0.383 20.296 18.337 17.646 18.61674285 21.92304161 1.0
0.309 19.244 17.419 16.782 20.32759302 19.50064883 1.0
0.424 20.273 18.349 17.563 19.57126231 20.08047471 1.0
0.576 20.76 18.914 17.625 20.94036819 19.78870954 1.0
0.179 17.669 16.301 15.804 19.45497217 19.59508222 1.0
0.442 21.396 19.484 18.639 20.52682205 20.49295251 1.0
0.283 17.822 16.104 15.488 18.23583552 20.64244398 1.0
0.672 24.334 22.381 20.869 20.39240123 19.43698725 1.0
0.404 21.422 19.479 18.745 20.77050744 20.86908264 1.0
0.602 22.828 20.953 19.614 19.09206426 20.38802354 1.0
0.393 19.968 18.016 17.304 19.28436127 22.81861733 1.0
0.862 24.57 21.828 20.567 20.56624718 21.9291297 1.0
0.29 19.787 18.043 17.419 19.94421606 20.54242456 1.0
0.758 24.077 21.798 20.33 19.103591 23.22001313 1.0
0.161 16.688 15.397 14.923 18.8386316 20.95327508 1.0
0.35 19.599 17.643 16.984 20.99610333 22.227827 1.0
0.261 17.799 16.146 15.557 18.10268018 21.61105788 1.0
0.235 19.197 17.615 17.05 18.62772246 21.55517726 1.0
0.232 18.965 17.393 16.831 18.19665675 18.81573421 1.0
0.325 19.463 17.571 16.925 19.61502103 19.66687333 1.0
0.138 16.502 15.305 14.869 16.72046554 19.79983241 1.0
0.427 22.177 20.255 19.459 21.02942773 20.57862618 1.0
0.54 21.404 19.564 18.359 18.33059695 19.94254152 1.0
0.178 18.676 17.314 16.818 19.25667447 19.86532908 1.0
0.437 20.921 19.006 18.179 20.37259831 19.09750525 1.0
0.22 16.351 14.817 14.267 20.6100752 22.37771164 1.0
0.346 20.243 18.292 17.635 18.91506496 20.37791799 1.0
0.228 18.826 17.265 16.707 19.14159952 21.28593039 1.0
0.427 20.803 18.881 18.085 19.74192591 19.53317476 1.0
0.612 22.788 20.897 19.537 18.92092186 19.73488758 1.0
0.493 20.761 18.896 17.851 17.93951286 20.8053169 1.0
0.433 22.179 20.261 19.447 18.27689674 21.07878693 1.0
0.666 22.331 20.382 18.886 19.45458882 22.24045488 1.0
0.541 22.278 20.437 19.23 19.89308693 21.00688681 1.0
0.393 20.936 18.984 18.273 19.21806034 20.50842428 1.0
0.484 20.922 19.044 18.034 18.49482305 18.05832553 1.0
0.653 22.354 20.412 18.95 19.19916231 22.46879456 1.0
0.767 24.343 22.018 20.568 18.82834899 18.99386217 1.0
0.345 20.597 18.649 17.992 19.83033586 21.14797994 1.0
0.137 17.938 16.748 16.315 20.89678829 22.26267005 1.0
0.392 20.476 18.523 17.814 19.1377436 21.2905556 1.0
0.267 19.212 17.543 16.946 18.98531316 21.77796092 1.0
0.789 23.99 21.566 20.179 18.67545113 21.48918849 1.0
0.405 21.286 19.344 18.608 17.63872792 20.36312398 1.0
0.359 20.227 18.262 17.598 19.86820224 20.33768631 1.0
0.512 23.166 21.32 20.203 21.36275121 20.82610048 1.0
0.806 23.713 21.207 19.861 19.18065095 21.76560689 1.0
0.637 22.936 21.008 19.588 19.03197854 22.08917979 1.0
0.638 23.211 21.282 19.862 18.99827517 20.67327332 1.0
0.265 18.505 16.841 16.246 19.68317504 20.55834656 1.0
0.596 23.224 21.358 20.031 20.84191688 19.3837868 1.0
0.244 19.619 18.012 17.439 20.36497077 21.83110137 1.0
0.378 21.063 19.102 18.418 20.12704339 22.11415287 1.0
0.16 17.626 16.34 15.867 19.56522865 21.73155083 1.0
0.709 22.518 20.479 18.925 19.7637924 20.75293602 1.0
0.583 21.319 19.467 18.165 18.73973907 21.6260802 1.0
0.228 17.999 16.439 15.882 20.15226118 22.38725592 1.0
0.564 22.548 20.706 19.441 18.05656571 20.84455243 1.0
0.711 23.948 21.898 20.345 20.51882851 18.71030201 1.0
0.577 20.569 18.722 17.432 20.0188327 20.24587889 1.0
0.178 17.951 16.587 16.091 19.59772328 21.79216525 1.0
0.691 21.953 19.97 18.426 18.88651377 19.7495924 1.0
0.23 19.127 17.561 17.002 19.85552226 20.69281411 1.0
0.447 21.0 19.09 18.226 19.06452824 20.42840804 1.0
0.341 20.298 18.358 17.702 20.26812185 20.55746143 1.0
0.577 21.877 20.03 18.739 20.13555443 21.27283066 1.0
0.592 21.61 19.748 18.43 20.81050855 21.71622445 1.0
0.52 21.912 20.071 18.923 18.69254695 22.41417201 1.0
0.326 20.109 18.212 17.564 18.35539634 21.68771178 1.0
0.446 21.38 19.47 18.61 19.778393 21.38468245 1.0
0.276 19.703 18.007 17.399 18.02381016 20.1813513 1.0
0.246 19.458 17.846 17.272 20.07609645 19.8620708 1.0
0.266 20.238 18.571 17.975 19.43297934 19.58261583 1.0
0.231 19.628 18.059 17.499 19.78756622 21.67006018 1.0
0.745 23.955 21.741 20.242 17.92898087 21.54415659 1.0
0.375 20.304 18.341 17.662 20.41277569 21.79896125 1.0
0.171 18.753 17.42 16.933 19.23797019 19.94499988 1.0
0.33 19.525 17.615 16.965 20.41121225 20.43779695 1.0
0.684 23.662 21.694 20.157 18.68459518 19.25903848 1.0
0.368 20.056 18.09 17.42 20.48306816 22.90356503 1.0
0.252 19.599 17.969 17.39 17.91666803 19.04633792 1.0
0.606 22.234 20.354 19.008 19.6940405 20.59419002 1.0
0.756 23.538 21.271 19.797 20.27459952 20.7666698 1.0
0.318 20.358 18.493 17.85 20.73000324 21.68475523 1.0
0.352 21.105 19.147 18.487 18.44825739 20.39029919 1.0
0.208 18.963 17.475 16.942 17.65002708 21.77700797 1.0
0.197 17.408 15.964 15.446 18.35749434 21.95882963 1.0
0.381 21.297 19.337 18.648 18.28376295 20.59752246 1.0
0.473 21.788 19.896 18.925 19.49438197 20.06041884 1.0
0.914 24.899 22.114 20.869 21.17364819 21.3836665 1.0
0.509 21.848 20.0 18.895 18.56551824 18.76958739 1.0
0.152 16.789 15.538 15.079 18.76828099 21.00704625 1.0
0.548 21.406 19.565 18.34 19.70350073 21.27102604 1.0
0.288 19.702 17.962 17.339 18.49762954 20.7889772 1.0
0.551 20.844 19.004 17.77 18.82759306 21.46927981 1.0
0.889 24.955 22.172 20.932 19.52552247 21.04139921 1.0
0.895 25.338 22.552 21.318 17.98836032 20.13151718 1.0
0.359 20.208 18.244 17.58 20.53319291 21.66289667 1.0
0.701 22.824 20.813 19.261 20.8686471 18.87385921 1.0
0.773 24.292 21.941 20.504 20.84558134 22.88040771 1.0
0.857 24.737 22.007 20.743 17.53747557 19.6692421 1.0
0.619 23.102 21.2 19.826 20.56395687 21.09874616 1.0
0.553 23.12 21.279 20.042 18.44079976 22.25245787 1.0
0.711 23.081 21.029 19.477 19.77988642 21.47065688 1.0
0.562 21.787 19.945 18.686 20.70688882 20.285289 1.0
0.872 24.599 21.835 20.576 18.60840954 23.05124832 1.0
0.176 18.306 16.95 16.456 19.34737375 20.70316319 1.0
0.377 20.528 18.566 17.885 18.67761319 20.89910048 1.0
0.327 19.807 17.909 17.261 19.49102763 21.28825515 1.0
0.238 18.762 17.172 16.604 18.22499858 22.07244732 1.0
0.135 17.019 15.836 15.405 20.38491706 20.17733713 1.0
0.657 21.416 19.472 18.0 18.01891778 21.39939312 1.0
0.803 24.31 21.819 20.466 18.02238802 21.75226173 1.0
0.434 21.932 20.015 19.197 19.47555363 23.36554889 1.0
0.237 18.229 16.641 16.074 20.12506058 20.22237498 1.0
0.221 17.993 16.456 15.905 18.74394682 23.63084452 1.0
0.455 20.517 18.611 17.719 18.01545145 20.81007775 1.0
0.63 22.227 20.308 18.906 19.39411761 20.23674779 1.0
0.464 20.032 18.132 17.202 18.37423683 21.08483774 1.0
0.48 21.892 20.008 19.013 21.49040829 21.01430332 1.0
0.534 22.082 20.242 19.053 18.23092559 20.19130419 1.0
0.365 20.512 18.546 17.879 18.9927877 20.10679687 1.0
0.245 18.998 17.387 16.813 18.44380775 21.44238411 1.0
0.493 21.226 19.361 18.317 18.9798254 21.35650972 1.0
0.278 18.529 16.829 16.219 17.96079631 20.1559129 1.0
0.937 25.778 23.006 21.741 16.94353289 22.17705378 1.0
0.647 23.065 21.127 19.683 19.36993994 21.77127031 1.0
0.662 23.514 21.568 20.083 17.52161695 22.13358787 1.0
0.277 18.929 17.229 16.62 20.61619043 20.22884085 1.0
0.619 22.019 20.117 18.743 19.48794264 21.16785296 1.0
0.237 18.636 17.047 16.479 20.01920102 20.10005135 1.0
0.565 21.807 19.965 18.698 19.43058639 20.51795319 1.0
0.579 22.015 20.167 18.873 19.92450839 21.76257129 1.0
0.435 22.168 20.251 19.431 20.41405079 19.10788733 1.0
0.6 21.474 19.602 18.267 20.68878459 20.72259026 1.0
0.137 16.02 14.83 14.397 18.4460166 21.66259538 1.0
0.669 23.721 21.771 20.269 19.9613396 20.91998373 1.0
0.319 19.427 17.558 16.915 20.52080404 20.41274874 1.0
0.599 22.23 20.361 19.03 18.09239531 21.53534462 1.0
0.688 23.862 21.887 20.346 18.79432957 20.78615068 1.0
0.216 19.338 17.817 17.272 17.68153493 21.04299754 1.0
0.785 24.34 21.93 20.533 20.24430673 21.11405175 1.0
0.386 20.189 18.231 17.534 20.88073604 21.73591852 1.0
0.612 21.073 19.183 17.824 20.98413655 20.71216087 1.0
0.872 25.707 22.944 21.685 19.82842554 20.20534715 1.0
0.352 20.371 18.412 17.753 18.49496167 21.36457535 1.0
0.641 22.665 20.733 19.304 19.29402666 21.36637931 1.0
0.343 19.221 17.277 16.621 20.42042576 20.98363181 1.0
0.21 19.099 17.6 17.063 17.93584007 19.90550376 1.0
0.393 21.38 19.428 18.717 18.92162557 19.91795807 1.0
0.341 19.635 17.694 17.039 18.50802155 21.36495312 1.0
0.22 18.7 17.166 16.616 19.43894402 20.33241643 1.0
0.07 15.17 14.178 13.812 21.01204498 20.99852957 1.0
0.056 14.455 13.496 13.145 18.28537407 21.26644219 1.0
0.648 22.289 20.351 18.904 19.95728717 20.67970921 1.0
0.307 19.708 17.89 17.255 21.43638113 19.33604644 1.0
0.192 17.035 15.61 15.098 20.36133991 21.47008567 1.0
0.755 24.153 21.89 20.415 20.06421346 22.89176192 1.0
0.392 20.861 18.908 18.198 19.91499021 21.96537779 1.0
0.273 18.564 16.878 16.274 20.83932566 21.55233493 1.0
0.357 21.681 19.717 19.054 18.24558561 20.11761287 1.0
0.745 23.765 21.553 20.053 18.82560352 21.59736634 1.0
0.094 16.659 15.606 15.228 18.88343427 22.33826334 1.0
0.468 20.596 18.699 17.751 20.63804049 21.43727825 1.0
0.626 21.148 19.235 17.843 19.07912682 20.99520734 1.0
0.764 24.262 21.955 20.498 20.16957377 21.87638941 1.0
0.04 14.004 13.075 12.743 19.34213377 22.67084898 1.0
0.481 22.274 20.393 19.392 19.54379888 21.44820466 1.0
0.33 20.205 18.294 17.644 19.21345138 20.01973216 1.0
0.628 22.316 20.401 19.005 20.62241866 19.87631975 1.0
0.357 20.677 18.713 18.05 18.60367119 21.49885361 1.0
0.362 20.46 18.494 17.828 20.04857358 19.34086814 1.0
0.586 20.788 18.933 17.625 20.03453431 22.97206525 1.0
0.828 25.051 22.433 21.132 20.08995345 18.82186693 1.0
0.723 23.241 21.139 19.596 19.49308446 22.33249787 1.0
0.294 20.819 19.058 18.43 20.03700272 20.49902963 1.0
0.724 21.68 19.571 18.03 18.17416154 20.77127946 1.0
0.386 21.194 19.236 18.539 19.26241445 21.6759238 1.0
0.499 22.922 21.065 19.996 19.67013388 23.05638912 1.0
0.591 22.426 20.566 19.25 19.22974318 22.21374256 1.0
0.834 24.767 22.119 20.828 17.4042055 20.29735069 1.0
0.732 23.616 21.468 19.939 20.05739971 21.61553201 1.0
0.473 21.182 19.29 18.32 20.6102236 21.42907743 1.0
0.531 21.926 20.085 18.905 20.03822276 21.93407795 1.0
0.815 24.976 22.42 21.096 19.61332357 22.13734486 1.0
0.517 22.235 20.393 19.255 20.49713815 22.71404179 1.0
0.696 22.939 20.943 19.393 18.35729639 21.78050124 1.0
0.5 21.192 19.336 18.265 18.74721982 20.1184499 1.0
0.512 21.102 19.257 18.138 20.9191463 21.18966986 1.0
0.176 18.743 17.389 16.896 18.63056029 22.60007215 1.0
0.511 21.596 19.75 18.635 18.61519388 21.41920577 1.0
0.119 17.524 16.395 15.99 18.47992154 21.17785767 1.0
0.355 20.946 18.985 18.323 20.03054219 19.26604335 1.0
0.531 21.148 19.308 18.127 20.88525972 21.21416773 1.0
0.867 24.765 22.011 20.751 19.15832254 20.90268005 1.0
0.612 23.528 21.637 20.276 19.75803291 20.67410746 1.0
0.231 19.484 17.915 17.354 20.39034215 22.3942612 1.0
0.381 21.043 19.083 18.395 19.54104653 22.41767242 1.0
0.745 23.512 21.298 19.799 19.58817897 23.25756997 1.0
0.327 21.129 19.228 18.579 19.66585437 20.70608128 1.0
0.652 22.341 20.399 18.942 19.7360971 20.40968846 1.0
0.46 21.136 19.233 18.318 19.83323886 21.67270058 1.0
0.524 21.682 19.841 18.681 20.11104729 22.46368829 1.0
0.355 20.783 18.82 18.159 19.82591094 21.84151496 1.0
0.189 18.572 17.16 16.651 18.3887649 20.9959955 1.0
0.324 19.857 17.968 17.321 20.7791221 20.51014819 1.0
0.592 23.189 21.328 20.009 19.97687134 20.90132706 1.0
0.773 25.041 22.688 21.252 20.28844288 20.4468943 1.0
0.346 19.244 17.294 16.637 19.83207738 21.46857323 1.0
0.555 22.813 20.972 19.728 18.96575614 20.16110477 1.0
0.187 17.917 16.514 16.008 18.52666363 20.41454101 1.0
0.628 22.932 21.016 19.619 19.60088975 20.42965772 1.0
0.67 24.344 22.393 20.886 19.6968364 22.35761211 1.0
0.328 20.56 18.656 18.007 17.92479749 21.02313212 1.0
0.555 21.932 20.091 18.848 19.92845138 20.47659186 1.0
0.666 21.982 20.034 18.54 19.52761977 20.86392913 1.0
0.181 19.036 17.659 17.159 21.13576699 22.16950177 1.0
0.132 17.89 16.718 16.293 20.41370104 20.8169002 1.0
0.332 20.422 18.505 17.854 20.02167276 21.2637052 1.0
0.468 22.419 20.521 19.574 19.71640177 20.47929898 1.0
0.268 19.063 17.391 16.793 21.78533035 22.32865783 1.0
0.438 22.213 20.298 19.468 19.19135314 22.51078974 1.0
0.346 19.866 17.915 17.258 20.26506457 20.36582432 1.0
0.305 20.368 18.561 17.927 19.74232891 19.7801031 1.0
0.848 23.983 21.282 20.007 20.68053391 18.94663478 1.0
0.134 16.888 15.706 15.277 18.74677625 20.72041041 1.0
0.313 19.608 17.764 17.125 19.16665836 22.59716288 1.0
0.63 23.28 21.36 19.958 20.4741036 20.81619877 1.0
0.533 22.426 20.586 19.401 16.88515252 19.92300024 1.0
0.161 17.832 16.544 16.071 19.53817814 22.82503817 1.0
0.375 20.426 18.462 17.784 18.1843858 21.56985514 1.0
0.583 22.036 20.183 18.881 18.48558058 19.89883309 1.0
0.752 24.598 22.348 20.866 19.68696047 19.88068297 1.0
0.227 18.204 16.647 16.089 21.68895831 20.05392051 1.0
0.509 22.134 20.286 19.18 20.38684911 21.41091049 1.0
0.694 23.323 21.332 19.785 18.22947557 21.82029666 1.0
0.355 20.448 18.485 17.824 20.97669723 22.10847032 1.0
0.559 22.867 21.025 19.772 18.42560847 21.11599061 1.0
0.634 22.15 20.226 18.814 18.74513397 20.32594347 1.0
0.306 18.58 16.767 16.132 20.4468025 20.79292186 1.0
0.222 19.108 17.567 17.015 20.734091 22.32915878 1.0
0.564 22.882 21.04 19.777 20.49241764 20.45663945 1.0
0.45 21.622 19.714 18.838 19.72315152 20.09723607 1.0
0.533 22.276 20.436 19.251 19.96969775 21.9109095 1.0
0.699 23.078 21.075 19.524 19.81717768 19.77564439 1.0
0.361 19.737 17.771 17.106 19.31784496 21.56244618 1.0
0.573 22.577 20.732 19.449 20.45160894 21.27535133 1.0
0.644 22.422 20.487 19.052 18.89487264 20.27919246 1.0
0.268 19.727 18.056 17.458 21.16245792 21.7234159 1.0
0.566 23.078 21.236 19.967 21.13768141 21.04716619 1.0
0.189 17.999 16.588 16.079 19.4415405 22.40059295 1.0
0.277 19.386 17.687 17.079 19.24606849 21.63537384 1.0
0.636 24.148 22.221 20.806 20.71986379 22.46756031 1.0
0.586 22.397 20.542 19.234 16.95047979 21.705737 1.0
0.53 21.447 19.607 18.429 19.96591881 20.45685347 1.0
0.287 19.315 17.58 16.958 20.82025802 19.82462028 1.0
0.236 18.182 16.597 16.031 20.40599643 20.6020329 1.0
0.304 18.267 16.463 15.829 19.46711316 20.53116874 1.0
0.608 21.958 20.076 18.725 20.71227394 20.70206959 1.0
0.647 22.279 20.341 18.897 19.75102414 21.6313915 1.0
0.254 18.948 17.315 16.734 20.04543152 20.28687781 1.0
0.317 21.421 19.56 18.918 18.08653243 18.1817233 1.0
0.405 20.684 18.742 18.006 20.38396096 20.87797279 1.0
0.292 19.707 17.953 17.327 20.52222433 17.96322096 1.0
0.369 20.671 18.706 18.034 19.13792954 20.0723382 1.0
0.428 21.589 19.668 18.869 18.2686167 20.64264105 1.0
0.157 16.646 15.374 14.907 19.46224649 22.20810555 1.0
0.616 20.811 18.914 17.545 19.91686434 21.39626074 1.0
